author	title	comment	curriculum	id	year	grade	priority
"Кожевников В.М."	"Особое подразделение"	""	"77-78 ПВСШ"	38	"1977"	10	"*"
"Колас Я."	"Возмездие"	""	"77-78 ПВСШ"	38	"1977"	10	"*"
"Короленко В.Г."	""	""	"77-78 ПВСШ"	38	"1977"	10	"*"
"Корнейчук А.Е."	"Платон Кречет"	""	"77-78 ПВСШ"	38	"1977"	10	"*"
"Корнейчук А.Е."	"Фронт"	""	"77-78 ПВСШ"	38	"1977"	10	"*"
"Кочетов В.А."	"Журбины"	""	"77-78 ПВСШ"	38	"1977"	10	"*"
"Крымов Ю.С."	"Танкер Дербент"	""	"77-78 ПВСШ"	38	"1977"	10	"*"
"Кугультинов Д.Н."	"Избранные стихотворения"	""	"77-78 ПВСШ"	38	"1977"	10	"*"
"Кулешов А.А."	""	""	"77-78 ПВСШ"	38	"1977"	10	"*"
"Кулиев К."	"Избранные стихотворения"	""	"77-78 ПВСШ"	38	"1977"	10	"*"
"Кулиев К."	"Горская поэма о Ленине"	""	"77-78 ПВСШ"	38	"1977"	10	"*"
"Купала Я."	""	""	"77-78 ПВСШ"	38	"1977"	10	"*"
"Куприн А.И."	""	""	"77-78 ПВСШ"	38	"1977"	10	"*"
"Курочкин В.С."	""	""	"77-78 ПВСШ"	38	"1977"	9	"*"
"Лахути А."	""	""	"77-78 ПВСШ"	38	"1977"	10	"*"
"Лацис В."	"Буря"	""	"77-78 ПВСШ"	38	"1977"	10	"*"
"Лебедев-Кумач В.И."	""	""	"77-78 ПВСШ"	38	"1977"	10	"*"
"Леонидзе Г.А."	""	""	"77-78 ПВСШ"	38	"1977"	10	""
"Леонов Л.М."	"Нашествие"	""	"77-78 ПВСШ"	38	"1977"	10	"*"
"Леонов Л.М."	"Публицистика"	""	"77-78 ПВСШ"	38	"1977"	10	"*"
"Леонов Л.М."	"Русский лес"	""	"77-78 ПВСШ"	38	"1977"	10	"*"
"Лермонтов М.Ю."	"Выхожу один я на дорогу"	""	"77-78 ПВСШ"	38	"1977"	8	""
"Лермонтов М.Ю."	"Герой нашего времени"	""	"77-78 ПВСШ"	38	"1977"	8	""
"Лермонтов М.Ю."	"Дума"	""	"77-78 ПВСШ"	38	"1977"	8	""
"Лермонтов М.Ю."	"Из под таинственной, холодной маски…"	""	"77-78 ПВСШ"	38	"1977"	8	""
"Лермонтов М.Ю."	"Как часто, пестрою толпою окружен…"	""	"77-78 ПВСШ"	38	"1977"	8	""
"Лермонтов М.Ю."	"Поэт"	""	"77-78 ПВСШ"	38	"1977"	8	""
"Лермонтов М.Ю."	"Родина"	""	"77-78 ПВСШ"	38	"1977"	8	""
"Лермонтов М.Ю."	"Смерть поэта"	""	"77-78 ПВСШ"	38	"1977"	8	""
"Ломоносов М.В."	"Ода на день восшествия на престол императрицы Елизаветы Петровны"	""	"77-78 ПВСШ"	38	"1977"	8	""
"Ломоносов М.В."	"Разговор с Анакреоном"	""	"77-78 ПВСШ"	38	"1977"	8	"*"
"Луговской В.А."	"Избранные стихотворения"	""	"77-78 ПВСШ"	38	"1977"	10	"*"
"Макаренко А.С."	"Педагогическая поэма"	""	"77-78 ПВСШ"	38	"1977"	10	"*"
"Малышкин А.Г."	"Люди из захолустья"	""	"77-78 ПВСШ"	38	"1977"	10	"*"
"Малышко А.С."	"Избранные стихотворения"	""	"77-78 ПВСШ"	38	"1977"	10	"*"
"Марков Г.М."	"Соль земли"	""	"77-78 ПВСШ"	38	"1977"	10	"*"
"Марков Г.М."	"Строговы"	""	"77-78 ПВСШ"	38	"1977"	10	"*"
"Мартынов Л.Н."	"Избранные стихотворения"	""	"77-78 ПВСШ"	38	"1977"	10	"*"
"Марцинкявичус Ю."	"Кровь и пепел"	""	"77-78 ПВСШ"	38	"1977"	10	"*"
"Маяковский В.В."	"Блэк энд уайт"	""	"77-78 ПВСШ"	38	"1977"	10	""
"Маяковский В.В."	"Владимир Ильич Ленин"	""	"77-78 ПВСШ"	38	"1977"	10	""
"Маяковский В.В."	"Во весь голос"	""	"77-78 ПВСШ"	38	"1977"	10	""
"Маяковский В.В."	"Левый марш"	""	"77-78 ПВСШ"	38	"1977"	10	""
"Маяковский В.В."	"О дряни"	""	"77-78 ПВСШ"	38	"1977"	10	""
"Маяковский В.В."	"Письмо товарищу Кострову из Парижа о сущности любви"	""	"77-78 ПВСШ"	38	"1977"	10	""
"Маяковский В.В."	"Прозаседавшиеся"	""	"77-78 ПВСШ"	38	"1977"	10	""
"Маяковский В.В."	"Разговор с фининспектором о поэзии"	""	"77-78 ПВСШ"	38	"1977"	10	""
"Маяковский В.В."	"Стихи о советском паспорте"	""	"77-78 ПВСШ"	38	"1977"	10	""
"Маяковский В.В."	"Товарищу Нетте пароходу и человеку"	""	"77-78 ПВСШ"	38	"1977"	10	""
"Маяковский В.В."	"Хорошо!"	""	"77-78 ПВСШ"	38	"1977"	10	""
"Межелайтис Э."	"Избранные стихотворения"	""	"77-78 ПВСШ"	38	"1977"	10	"*"
"Межиров А.П."	"Избранные стихотворения"	""	"77-78 ПВСШ"	38	"1977"	10	"*"
"Мележ И.П."	"Дыхание грозы"	""	"77-78 ПВСШ"	38	"1977"	10	"*"
"Мележ И.П."	"Люди на болоте"	""	"77-78 ПВСШ"	38	"1977"	10	"*"
"Минаев Д.Д."	""	""	"77-78 ПВСШ"	38	"1977"	9	"*"
"Михайлов М.Л."	""	""	"77-78 ПВСШ"	38	"1977"	9	"*"
"Некрасов В.П."	"В окопах Сталинграда"	""	"77-78 ПВСШ"	38	"1977"	10	"*"
"Некрасов Н.А."	"Кому на Руси жить хорошо"	""	"77-78 ПВСШ"	38	"1977"	9	""
"Некрасов Н.А."	"Памяти Добролюбова"	""	"77-78 ПВСШ"	38	"1977"	9	""
"Некрасов Н.А."	"Поэт и гражданин"	"отрывок"	"77-78 ПВСШ"	38	"1977"	9	"*"
"Некрасов Н.А."	"Элегия (Пускай нам говорит изменчивая мода)"	""	"77-78 ПВСШ"	38	"1977"	9	""
"Нерис С."	""	""	"77-78 ПВСШ"	38	"1977"	10	"*"
"Николаева Г.Е."	"Битва в пути"	""	"77-78 ПВСШ"	38	"1977"	10	"*"
"Нилин П.Ф."	"Жестокость"	""	"77-78 ПВСШ"	38	"1977"	10	"*"
"Ниязи Х.Х."	""	""	"77-78 ПВСШ"	38	"1977"	10	"*"
"Островский А.Н."	"Гроза"	""	"77-78 ПВСШ"	38	"1977"	9	""
"Островский Н.А."	"Как закалялась сталь"	""	"77-78 ПВСШ"	38	"1977"	10	""
"Писарев Д.И."	"Базаров"	""	"77-78 ПВСШ"	38	"1977"	9	"*"
"Погодин Н.Ф."	"Кремлевские куранты"	""	"77-78 ПВСШ"	38	"1977"	10	"*"
"Погодин Н.Ф."	"Человек с ружьем"	""	"77-78 ПВСШ"	38	"1977"	10	"*"
"Прокофьев А.А."	"Избранные стихотворения"	""	"77-78 ПВСШ"	38	"1977"	10	"*"
"Проскурин П.Л."	"Судьба"	""	"77-78 ПВСШ"	38	"1977"	10	"*"
"Пушкин А.С."	"Анчар"	""	"77-78 ПВСШ"	38	"1977"	8	""
"Пушкин А.С."	"Арион"	""	"77-78 ПВСШ"	38	"1977"	8	""
"Пушкин А.С."	"Борис Годунов"	""	"77-78 ПВСШ"	38	"1977"	8	"*"
"Пушкин А.С."	"В Сибирь"	""	"77-78 ПВСШ"	38	"1977"	8	""
"Пушкин А.С."	"Вновь я посетил"	""	"77-78 ПВСШ"	38	"1977"	8	""
"Пушкин А.С."	"Вольность"	""	"77-78 ПВСШ"	38	"1977"	8	"*"
"Пушкин А.С."	"Деревня"	""	"77-78 ПВСШ"	38	"1977"	8	"*"
"Пушкин А.С."	"Дубровский"	""	"77-78 ПВСШ"	38	"1977"	8	"*"
"Пушкин А.С."	"Евгений Онегин"	""	"77-78 ПВСШ"	38	"1977"	8	""
"Пушкин А.С."	"К А.П. Керн"	""	"77-78 ПВСШ"	38	"1977"	8	""
"Пушкин А.С."	"К морю"	""	"77-78 ПВСШ"	38	"1977"	8	""
"Пушкин А.С."	"К Чаадаеву (Любви, надежды, гордой славы…)"	""	"77-78 ПВСШ"	38	"1977"	8	"*"
"Пушкин А.С."	"Капитанская дочка"	""	"77-78 ПВСШ"	38	"1977"	8	"*"
"Пушкин А.С."	"Маленькие трагедии"	""	"77-78 ПВСШ"	38	"1977"	8	"*"
"Пушкин А.С."	"Медный всадник"	""	"77-78 ПВСШ"	38	"1977"	8	"*"
"Пушкин А.С."	"На холмах Грузии лежит ночная мгла"	""	"77-78 ПВСШ"	38	"1977"	8	""
"Пушкин А.С."	"Осень"	""	"77-78 ПВСШ"	38	"1977"	8	""
"Пушкин А.С."	"Памятник"	""	"77-78 ПВСШ"	38	"1977"	8	""
"Пушкин А.С."	"Пиковая дама"	""	"77-78 ПВСШ"	38	"1977"	8	"*"
"Пушкин А.С."	"Повести Белкина"	""	"77-78 ПВСШ"	38	"1977"	8	"*"
"Пушкин А.С."	"Пророк"	""	"77-78 ПВСШ"	38	"1977"	8	""
"Пушкин А.С."	"Южные поэмы"	""	"77-78 ПВСШ"	38	"1977"	8	"*"
